Original_Name,Clean_Name,Latitude,Longitude,Found_Address
江景,江景,25.5583529,119.4222364,"江镜镇, 福清市, 福州市, 福清市, 福建省, 350300, 中国"
江橋,江橋,46.7695728,123.678401,"江桥, 音江线, 先进屯, 先进村, 江桥蒙古族镇 ᠵᠢᠶᠠᠩ ᠴᠢᠶᠣᠤ ᠮᠣᠩᠭᠣᠯ ᠦᠨᠳᠦᠰᠦᠲᠡᠨ ᠦ ᠪᠠᠯᠭᠠᠰᠤ, 泰来县, 齐齐哈尔市, 黑龙江省, 161000, 中国"
江灣,江灣,29.373284,118.0497184,"江湾镇, 婺源县, 上饶市, 江西省, 中国"
江興,江興,22.867,109.543,"江兴, 覃塘区, 贵港市, 广西壮族自治区, 中国"
江陽,江陽,28.8540711,105.418453,"江阳区, 泸州市, 四川省, 中国"
池谷,池谷,34.152743,134.5287998,"池谷, 北島池谷停車場線, 大麻町高畑, 鳴門市, 徳島県, 779-0303, 日本"
汪小西,汪小西,35.548867,140.312294,"小西, 大網白里市, 千葉県, 299-3255, 日本"
汪淸,汪淸,43.4656526,130.1282769,"汪清县 왕청현, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
汪淸線,汪淸線,43.4656526,130.1282769,"汪清县 왕청현, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
汪清,汪清,43.4656526,130.1282769,"汪清县 왕청현, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
汶山,汶山,35.2225796,117.9608385,"汶山, 费县, 山东省, 中国"
汾陽,汾陽,37.2683004,111.7830029,"汾阳市, 吕梁市, 山西省, 中国"
沃川,沃川,36.2977484,127.5653496,"옥천, 옥천로, 금구리, 옥천군, 충청북도, 29038, 대한민국"
沈家,沈家,46.0956015,126.7640649,"沈家, 通斌路, 沈家镇, 呼兰区, 哈尔滨市, 呼兰区, 黑龙江省, 150500, 中国"
沈巷,沈巷,31.4665517,118.226033,"沈巷镇, 鸠江区, 芜湖市, 安徽省, 中国"
沈村,沈村,31.0529931,118.8542779,"沈村镇, 宣州区, 宣城市, 安徽省, 中国"
沙上,沙上,22.6556195,112.6588291,"沙上, 江门市, 广东省, 中国"
沙二道河,沙二道河,,,
沙城,沙城,40.3960155,115.5105176,"沙城, 长城北路, 怀来县, 张家口市, 河北省, 中国"
沙崗,沙崗,40.3515472,122.2581534,"沙岗镇, 盖州市, 营口市, 鲅鱼圈区, 辽宁省, 115000, 中国"
沙嶺子,沙嶺子,35.6399126,119.7114745,"沙岭子, 青岛市, 山东省, 266000, 中国"
沙後所,沙後所,40.4785426,120.5709668,"沙后所镇, 葫芦岛市, 辽宁省, 中国"
沙河,沙河,23.1549226,113.3070641,"沙河, 先烈东路, 沙河街道, 天河区, 广州市, 广东省, 510500, 中国"
沙河口,沙河口,38.9038452,121.5893322,"沙河口区, 甘井子区, 辽宁省, 中国"
沙河鎮,沙河鎮,37.0375288,119.7628975,"沙河镇, 莱州市, 烟台市, 山东省, 261400, 中国"
沙河集,沙河集,32.4266526,118.2493338,"沙河集, X001, 沙河镇, 南谯区, 滁州市, 安徽省, 中国"
沙海,沙海,40.9607,106.99,"沙海镇, 杭锦后旗 ᠬᠠᠩᠭᠢᠨ ᠬᠣᠶᠢᠲᠤ ᠬᠣᠰᠢᠭᠤ, 巴彦淖尔市 ᠪᠠᠶᠠᠨᠨᠠᠭᠤᠷ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 015400, 中国"
沙溝,沙溝,34.7265926,117.275372,"沙沟, 凤城路, 沙沟西五村, 沙沟镇, 薛城区, 枣庄市, 山东省, 277015, 中国"
沙窩鎮,沙窩鎮,31.690603,115.1264645,"沙窝镇, 新县, 信阳市, 河南省, 中国"
沙里院,沙里院,22.038876,111.6141468,"沙梨园, 阳春市, 阳江市, 广东省, 中国"
河,河,32.2832655,118.8071359,"河, 长芦街道, 江北新区, 六合区, 南京市, 江苏省, 中国"
河北,河北,39.0000001,116.0,"河北省, 中国"
河東,河東,35.218039,111.053715,"运城市, 山西省, 中国"
河深,河深,33.5010952,135.6549855,"和深, 国道42号, 和深, 串本町, 東牟婁郡, 和歌山県, 649-3523, 日本"
河深溝,河深溝,32.8379128,111.653322,"何侁沟, 淅川县, 南阳市, 河南省, 中国"
河湯,河湯,31.7237139,120.4506254,"河塘, 无锡市, 江苏省, 214000, 中国"
河石,河石,28.8387664,112.9820193,"河市镇, 屈原管理区, 汨罗市, 岳阳市, 湖南省, 中国"
河邊,河邊,33.9824949,-117.374238,"Riverside, Riverside County, California, United States"
沼津,沼津,35.1031271,138.8593352,"沼津, 沼津停車場東沢田線, 大手町五丁目, 沼津市, 静岡県, 410-0801, 日本"
泉城,泉城,33.750631,-117.8722311,"Orange County, California, United States"
泉家,泉家,24.4379936,110.3650712,"全家, 桂林市, 广西壮族自治区, 中国"
泉崗,泉崗,28.797715,118.9769677,"泉岗, 黄坛口乡, 衢江区, 衢州市, 浙江省, 中国"
泉水,泉水,39.0005289,121.6118248,"泉水, 东北快速路, 泉水街道, 泉水眼子, 甘井子区, 大连市, 辽宁省, 中国"
泉洞,泉洞,39.6529869,125.9083415,"천동, 65, 룡진동, 개천시, 평안남도, 조선민주주의인민공화국"
泉溝,泉溝,43.1798799,124.2587831,"泉沟, 集锡线, 平安堡乡, 昌图县, 铁岭市, 辽宁省, 中国"
泉頭,泉頭,26.1368534,119.3378386,"泉头, 福州市, 福建省, 350012, 中国"
泊,泊,47.7612087,142.063478,"Томари, Томаринский муниципальный округ, Сахалинская область, Дальневосточный федеральный округ, 694820, Россия"
泊頭,泊頭,38.0764217,116.5696393,"泊头市, 沧州市, 河北省, 062100, 中国"
法庫,法庫,42.4268713,123.280204,"法库县, 辽宁省, 中国"
泡子沿,泡子沿,44.4363904,125.7748659,"泡子沿, 长春市, 吉林省, 130000, 中国"
波羅赤,波羅赤,41.4000335,119.9639932,"波罗赤镇, 朝阳市, 辽宁省, 中国"
泥河,泥河,31.0855647,117.3117462,"泥河镇, 庐江县, 合肥市, 安徽省, 231500, 中国"
泥河子,泥河子,31.0855647,117.3117462,"泥河镇, 庐江县, 合肥市, 安徽省, 231500, 中国"
泥道河西,泥道河西,43.616187,122.2031401,"河西街道, 科尔沁区 ᠬᠣᠷᠴᠢᠨ ᠲᠣᠭᠣᠷᠢᠭ, 通辽市 ᠲᠦᠩᠯᠢᠶᠣᠤ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
泰來,泰來,46.5443277,123.5469477,"泰来县, 齐齐哈尔市, 黑龙江省, 161000, 中国"
泰安,泰安,24.3225724,120.7492097,"泰安, 52, 福興路, 泰安里, 后里區, 臺中市, 42156, 臺灣"
泰安驛,泰安,24.3225724,120.7492097,"泰安, 52, 福興路, 泰安里, 后里區, 臺中市, 42156, 臺灣"
泰康驛,泰康,46.8688807,124.4406414,"杜尔伯特, 塔拉街, 向地房子屯, 前伍代村, 泰康镇, 杜尔伯特蒙古族自治县 ᠳᠥᠷᠪᠡᠳ ᠮᠣᠩᠭᠣᠯ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠤ ᠰᠢᠶᠠᠨ, 大庆市, 黑龙江省, 中国"
洛東江,洛東江,36.1145814,128.3966332,"낙동강, 대한민국"
洞水,洞水,25.7373231,112.6513805,"洞水, 龙潭街道, 桂阳县, 郴州市, 湖南省, 中国"
津,津,39.3032619,117.4163641,"天津市, 中国"
津津,津津,22.1914218,113.5413025,"津津 JinJin, 羅保博士街 Rua do Dr. Pedro José Lobo, 南灣 Praia Grande, 大堂區 Sé, 澳門 Macau, 519000, 中国"
津浦線,津浦線,39.2559204,139.9203193,"金浦, 小出金浦線, 金浦, にかほ市, 秋田県, 018-0121, 日本"
津谷,津谷,38.7373047,140.1860921,"津谷, 新庄古口道路, 津谷, 戸沢村, 最上郡, 山形県, 999-6402, 日本"
洪善,洪善,37.2781,112.244,"洪善镇, 晋中市, 山西省, 中国"
洪洞,洪洞,36.3180195,111.6670365,"洪洞县, 临汾市, 山西省, 中国"
洪觀,洪觀,31.3406328,105.8358328,"宏观乡, 南部县, 南充市, 四川省, 中国"
洮南,洮南,45.3289825,122.7831976,"洮南市, 白城市, 吉林省, 中国"
浦口,浦口,32.0992966,118.7134658,"南京北, 兴浦路, 泰山街道, 江北新区, 浦口区, 南京市, 江苏省, 210031, 中国"
浦項,浦項,36.0712333,129.3426784,"포항, 1, 포항역로, 흥해읍, 북구, 포항시, 경상북도, 37561, 대한민국"
浦鹽,浦鹽,30.1610219,120.1490673,"浦沿, 浦沿路, 浦沿街道, 滨江区, 杭州市, 浙江省, 310053, 中国"
浩力,浩力,32.8754208,117.5260591,"凤阳县, 滁州市, 安徽省, 中国"
海倫,海倫,47.4165095,126.8214728,"海伦市, 绥化市, 黑龙江省, 152000, 中国"
海古,海古,26.9594,104.417,"海姑, 威宁彝族回族苗族自治县, 毕节市, 贵州省, 中国"
海城,海城,40.8522995,122.7477959,"海城市, 鞍山市, 辽宁省, 中国"
海城驛,海城,40.8522995,122.7477959,"海城市, 鞍山市, 辽宁省, 中国"
海岸,海岸,35.6452654,139.7573804,"海岸, 港区, 東京都, 日本"
海州,海州,34.5723543,119.1579052,"海州区, 连云港市, 江苏省, 中国"
海拉爾,海拉爾,49.2321432,119.817227,"海拉尔区 ᠬᠠᠶᠢᠯᠠᠷ, 呼伦贝尔市 ᠬᠥᠯᠥᠨ ᠪᠤᠶᠢᠷ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 021000, 中国"
海林,海林,44.861966,129.257006,"海林市, 牡丹江市, 黑龙江省, 中国"
海浪,海浪,44.3251291,129.2337013,"海浪镇, 宁安市, 牡丹江市, 黑龙江省, 中国"
海濱,海濱,21.4052667,110.7825281,"海滨街道, 吴川市, 湛江市, 广东省, 中国"
海濱線,海濱線,25.12532,121.830541,"海濱, 新北市, 224007, 臺灣"
海田市,海田市,34.3719648,132.5304932,"海田市, 海田市停車場線, 窪町, 海田町, 安芸郡, 広島県, 736-0042, 日本"
海雲臺,海雲臺,35.1637531,129.1587469,"해운대, 해운대로, 우동, 우1동, 해운대구, 부산광역시, 48093, 대한민국"
海靑,海靑,47.8697234,134.6501722,"海青镇, 抚远市, 佳木斯市, 黑龙江省, 154000, 中国"
海龍,海龍,42.6483483,125.8487424,"海龙镇, 梅河口市, 通化市, 吉林省, 中国"
涼水泉,涼水泉,33.3062851,113.3911731,"凉水泉, 南阳市, 河南省, 中国"
淄川,淄川,36.6438283,117.961169,"淄川区, 淄博市, 山东省, 中国"
淮南線,淮南線,18.4091821,100.7282152,"ห้วยน้ำแหง, อำเภอนาน้อย, จังหวัดน่าน, ประเทศไทย"
深浦,深浦,40.6504406,139.9294496,"深浦, 国道101号, 深浦町, 西津軽郡, 青森県, 日本"
淶水,淶水,39.588841,115.4056966,"涞水县, 保定市, 河北省, 中国"
淸原,淸原,26.8809678,115.220059,"青原区, 吉安市, 江西省, 中国"
淸津,淸津,13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India"
淸湖,淸湖,22.6667447,114.0314394,"清湖, 龙华和平路, 弓村, 龙华街道, 龙华区, 深圳市, 广东省, 518110, 中国"
淸溪,淸溪,38.4634537,125.9383126,"청계, 평양-개성고속도로, 봉산군, 황해북도, 조선민주주의인민공화국"
淸道,淸道,35.6398546,128.7461654,"청도, 214, 청화로, 부자마을, 고수리, 청도읍, 청도군, 경상북도, 38341, 대한민국"
淺虫,淺虫,40.8895447,140.8656119,"浅虫, 青森市, 青森県, 日本"
清化,清化,35.1667041,113.0636771,"清化镇街道, 博爱县, 焦作市, 河南省, 中国"
清水,清水,34.729233,106.1177158,"清水县, 天水市, 甘肃省, 中国"
清水寺,清水寺,34.994303,135.7844389,"清水寺, 音羽道, 清水一丁目, 東山区, 京都市, 京都府, 605-0862, 日本"
清河,清河,37.0492468,115.6623966,"清河县, 邢台市, 河北省, 054000, 中国"
清津,清津,13.0836939,80.270186,"Chennai Corporation, Chennai, Tamil Nadu, India"
清源,清源,37.8849714,102.8014947,"清源镇, 武威市, 甘肃省, 中国"
清溝,清溝,24.831287,118.5976726,"清沟, 陈埭镇, 晋江市, 泉州市, 福建省, 中国"
清溪,清溪,22.8356651,114.1607773,"清溪镇, 东莞市, 广东省, 中国"
清華園,清華園,39.998189,116.318831,"清华园街道, 海淀区, 北京市, 100084, 中国"
清道,清道,35.6398546,128.7461654,"청도, 214, 청화로, 부자마을, 고수리, 청도읍, 청도군, 경상북도, 38341, 대한민국"
渋川,渋川,36.4906867,139.0085523,"渋川, 市役所通り, 渋川市, 群馬県, 377-0002, 日本"
渡々天,渡々天,35.5208711,139.7063401,"渡田, 川崎区, 川崎市, 神奈川県, 210-0837, 日本"
渭河,渭河,34.3963605,107.0289072,"渭河, 中国"
渾河,渾河,41.8325504,123.6626215,"浑河, 辽宁省, 中国"
湊町,湊町,34.7702955,137.3855889,"湊町, 豊橋市, 愛知県, 440-0897, 日本"
湖北,湖北,31.0,112.0,"湖北省, 中国"
湖南,湖南,27.6662087,111.7487063,"湖南省, 中国"
湖南本線,湖南本線,34.8351883,134.6953398,"鯱, 姫路市道幹第５号線, 総社本町, 姫路市, 兵庫県, 670-0012, 日本"
湖南營,湖南營,23.7025861,120.4411554,"南營, 雲73-1, 青埔仔, 平和里, 虎尾鎮, 雲林縣, 63251, 臺灣"
湖田,湖田,30.1322116,117.7655518,"湖田, 黄山市, 安徽省, 中国"
湖賴,湖賴,47.6477691,9.3471796,"Bodensee, Bodenseekreis, Baden-Württemberg, Deutschland"
湖𨐁,湖𨐁,22.378144,113.9617393,"蝴蝶 Butterfly, 龍門路 Lung Mun Road, 蝴蝶灣 Butterfly Beach, 青山村散石灣南 Tsing Shan Tsuen San Shek Wan South, 屯門區 Tuen Mun District, 新界 New Territories, 香港 Hong Kong, 中国"
湯原,湯原,47.0053708,130.1137919,"汤原县, 佳木斯市, 黑龙江省, 154000, 中国"
湯原街,湯原街,47.4240639,130.5422559,"汤原街, 萝北县, 鹤岗市, 黑龙江省, 中国"
湯山城,湯山城,40.3106952,124.2066193,"汤山城镇, 振安区, 辽宁省, 118000, 中国"
湯崗子,湯崗子,41.0123715,122.9118184,"汤岗子街道, 千山区, 鞍山市, 辽宁省, 114000, 中国"
湯河,湯河,41.1011673,116.5105677,"汤河乡, 承德市, 河北省, 中国"
溝幇子,溝幇子,41.3626118,121.7660449,"沟帮子街道, 北镇市, 锦州市, 辽宁省, 121000, 中国"
溝幫子,溝幫子,41.3626118,121.7660449,"沟帮子街道, 北镇市, 锦州市, 辽宁省, 121000, 中国"
溪州,溪州,25.0174187,118.0525925,"溪州, 驷岭村, 官桥镇, 安溪县, 泉州市, 福建省, 362441, 中国"
溫春,溫春,44.4332844,129.4945657,"温春, 鹤大线, 下崴子村, 江南村, 温春镇, 西安区, 牡丹江市, 黑龙江省, 157000, 中国"
溫泉,溫泉,44.9736609,80.8916497,"温泉县 ئارىشاڭ ناھىيىسى ᠷᠠᠰᠢᠶᠠᠨ ᠰᠢᠶᠠᠨ‎, 博尔塔拉蒙古自治州 ᠪᠣᠷᠣᠲᠠᠯ᠎ᠠ ᠶᠢᠨ ᠮᠣᠩᠭᠣᠯ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠤ ᠵᠧᠦ, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 中国"
溫泉寺,溫泉寺,34.7958196,135.2482247,"温泉寺, 有馬町, 北区, 神戸市, 兵庫県, 651-1401, 日本"
滁縣,滁縣,23.1125153,114.4127007,"惠州市, 广东省, 中国"
滄口,滄口,31.2561015,103.7779919,"苍口, 彭州市, 成都市, 四川省, 中国"
滄縣,滄縣,38.3130939,116.6185962,"沧县, 沧州市, 河北省, 061000, 中国"
滕縣,滕縣,23.6394946,110.7311984,"藤县, 梧州市, 广西壮族自治区, 543000, 中国"
滬杭線,滬杭線,19.3927456,98.2031112,"จังหวัดแม่ฮ่องสอน, ประเทศไทย"
滿洲里,滿洲里,49.5841146,117.44403,"满洲里, 兴华路, 道北街道, 满洲里市 ᠮᠠᠨᠵᠤᠤᠷ ᠬᠣᠲᠠ, 呼伦贝尔市 ᠬᠥᠯᠥᠨ ᠪᠤᠶᠢᠷ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 021499, 中国"
滿浦,滿浦,13.7524938,100.4935089,"กรุงเทพมหานคร, ประเทศไทย"
滿浦線,滿浦線,38.259045,140.8681271,"光明堂 仙台饅頭本舗, 青葉通, 大町一丁目, 立町, 青葉区, 仙台市, 宮城県, 980-0812, 日本"
滿浦鎭,滿浦鎭,26.2926255,127.7773744,"普天満写真館, 国道330号, 普天間一丁目, 宜野湾市, 沖縄県, 901-2203, 日本"
滿溝,滿溝,34.8886064,113.2476926,"满沟, 荥阳市, 郑州市, 河南省, 中国"
漁波,漁波,39.3273538,125.6506126,"어파, 평양희천고속도로, 평원군, 평안남도, 조선민주주의인민공화국"
漠河,漠河,52.9759171,122.7933319,"漠河市, 大兴安岭地区, 黑龙江省, 中国"
漢口,漢口,30.6216514,114.2494144,"汉口, 汉口站北广场, 阳光社区, 汉兴街道, 江汉区, 武汉市, 湖北省, 430024, 中国"
漢沽,漢沽,39.2554009,117.7956457,"汉沽街道, 汉沽, 滨海新区, 天津市, 300480, 中国"
漢浦,漢浦,38.2266911,126.4527681,"한포, 1, 산성리, 평산군, 황해북도, 조선민주주의인민공화국"
漣川,漣川,34.363202,136.175832,"蓮川, 松阪市, 三重県, 日本"
潮州,潮州,23.656593,116.6204223,"潮州市, 广东省, 中国"
濁水,濁水,23.8345345,120.704792,"濁水, 車站路, 下灣仔, 濁水村, 名間鄉, 南投縣, 55141, 臺灣"
濟南,濟南,36.6519754,117.1138479,"济南市, 山东省, 中国"
濟寧,濟寧,35.4125047,116.5849266,"济宁市, 山东省, 中国"
濟淸線,濟淸線,29.4657132,107.6940436,"重庆仙女山机场, 垫都线, 羊角街道, 武隆区, 重庆市, 中国"
濰縣,濰縣,39.8352102,114.5699856,"蔚县, 张家口市, 河北省, 中国"
濱北線,濱北線,46.431843,128.2710186,"北线, 兴隆林业局办事处, 通河县, 哈尔滨市, 黑龙江省, 150900, 中国"
濱松,濱松,34.7109786,137.7259431,"浜松市, 静岡県, 日本"
濱江,濱江,45.7792087,126.6566468,"滨江, 2, 滨江街, 南市街道, 道外区, 哈尔滨市, 香坊区, 黑龙江省, 150000, 中国"
濱江線,濱江線,24.2366082,112.8117639,"滨江, 石潭镇, 清新区, 清远市, 广东省, 中国"
濱田,濱田,29.2051432,116.8938017,"滨田, 滨田村, 农科所, 鄱阳县, 上饶市, 江西省, 中国"
瀑河和城,瀑河和城,38.9404621,115.7079965,"瀑河, 徐水区, 保定市, 河北省, 072500, 中国"
灠江,灠江,30.399332,105.1667429,"拦江镇, 遂宁市, 四川省, 中国"
灤平,灤平,40.9392159,117.3263966,"滦平县, 承德市, 河北省, 中国"
灤縣,灤縣,39.7397547,118.6974947,"滦州市, 唐山市, 河北省, 中国"
火斗山口,火斗山口,28.699606,115.7555285,"山口, 红湾社区, 招贤镇, 湾里管理局, 招贤村, 新建区, 南昌市, 江西省, 中国"
火燒李,火燒李,43.9151185,125.2446325,"火烧李, 四季青, 迎宾街道, 绿园区, 长春市, 绿园区, 吉林省, 130000, 中国"
火神廟門旗,火神廟門旗,35.0175518,135.7520492,"堀川　～清流の復活～, 東堀川通, 武衛陣町, 主計町, 上京区, 京都市, 京都府, 602-8058, 日本"
火連寨,火連寨,41.3687319,123.718764,"火连寨街道, 溪湖区, 本溪市, 辽宁省, 中国"
灰岩,灰岩,35.6665157,139.6970031,"NHKホール, 1, 神南二丁目, 神南, 渋谷区, 東京都, 150-8001, 日本"
灰岩線,灰岩線,36.0080808,102.0286093,"化隆县, 化隆回族自治县, 海东市, 青海省, 中国"
炭山,炭山,35.7911305,116.993212,"炭山, 济宁市, 山东省, 中国"
烏丹,烏丹,42.9321252,118.978031,"乌丹, 丹锡高速, 敖包, 全宁街道 ᠴᠢᠤᠸᠠᠨ ᠨᠢᠩ ᠵᠡᠭᠡᠯᠢ ᠭᠤᠳᠤᠮᠵᠢ, 翁牛特旗 ᠣᠩᠨᠢᠭᠤᠳ, 翁牛特旗 ᠣᠩᠨᠢᠭᠤᠳ ᠬᠣᠰᠢᠭᠤ, 赤峰市 ᠤᠯᠠᠭᠠᠨᠬᠠᠳᠠ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
烏丹城,烏丹城,39.0212677,125.7515202,"외무성, 대학습당거리, 중성동, 중구역, 평양시, 조선민주주의인민공화국"
烏吉密,烏吉密,45.2205097,127.843794,"乌吉密, 哈尔滨-亚布力, 尚志市, 哈尔滨市, 黑龙江省, 150600, 中国"
烏固諾爾,烏固諾爾,49.1520115,119.3198711,"乌固诺尔, 陈旗呼和诺尔镇, 陈巴尔虎旗, 呼伦贝尔市 ᠬᠥᠯᠥᠨ ᠪᠤᠶᠢᠷ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
